鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１２９號三樓之５,21.82,1121104,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,122.97,2,1,1,有,有,10450000,109725,坡道平面,41.22,1480000,RPUNMLSLKIJGFJB09DA,48.48,0,5.49,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１３０號五樓之１,22.67,1121109,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,126.03,2,1,1,有,有,10900000,111072,坡道平面,41.22,1480000,RPXOMLSLKIJGFJB86DA,50.44,0,5.51,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１２９號六樓之５,21.82,1121117,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,122.97,2,1,1,有,有,10790000,112538,坡道平面,41.22,1590000,RPOPMLSLKIJGFJB68DA,48.48,0,5.49,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１３０號七樓之１,22.67,1121111,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,126.03,2,1,1,有,有,11120000,112487,坡道平面,41.22,1580000,RPUPMLSLKIJGFJB66DA,50.44,0,5.51,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１２９號八樓之１,21.82,1121112,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,123.25,2,1,1,有,有,11520000,120444,坡道平面,41.22,1640000,RPOQMLSLKIJGFJB78DA,48.61,0,5.51,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１２９號八樓之５,21.82,1121110,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,122.97,2,1,1,有,有,10900000,114006,坡道平面,41.22,1580000,RPPQMLSLKIJGFJB88DA,48.48,0,5.49,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１３０號十樓之１,22.67,1121106,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,126.03,2,1,1,有,有,11250000,114020,坡道平面,41.22,1580000,RPSRMLSLKIJGFJB66DA,50.44,0,5.51,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１２９號十三樓之５,21.82,1121113,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,122.97,2,1,1,有,有,10600000,111560,坡道平面,41.22,1480000,RPUSMLSLKIJGFJB96DA,48.48,0,5.49,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１３０號三樓之１,22.67,1121120,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,126.03,2,1,1,有,有,10700000,108714,坡道平面,41.22,1480000,RPQOMLMJJHKGFJB87DA,50.44,0,5.51,有
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１３０號八樓之１,22.67,1121120,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,126.03,2,1,1,有,有,11160000,112840,坡道平面,41.22,1590000,RPVOMLMJJHKGFJB38DA,50.44,0,5.51,有
大肚區,房地(土地+建物)+車位,臺中市大肚區沙田路二段３１０巷３１號四樓之１,29.61,1121111,土地1建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131203,100.04,2,2,1,有,無,7050000,73699,坡道平面,22.02,1300000,RPVNMLKKJHKGFKB28DA,49.33,0,3.35,有
梧棲區,房地(土地+建物),臺中市梧棲區博愛路５１巷３號,96.01,1121123,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,1131021,179.02,4,3,5,有,有,16700000,93286,,0,0,RPTNMLOKJHKGFFB97DA,157.98,0,20.54,無
太平區,房地(土地+建物)+車位,臺中市太平區長弘街５８號二樓之５,27.29,1121119,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131105,105.83,2,2,1,有,有,10460000,103928,坡道機械,12.4,750000,RPXRMLRKJHKGFJB86DA,57.15,0,4.55,有
太平區,房地(土地+建物)+車位,臺中市太平區長弘街５６號四樓之１,35.76,1121124,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131105,132.07,3,2,2,有,有,13960000,108716,坡道機械,12.4,950000,RPVNMLSKJHKGFJB98DA,73.53,0,5.43,有
南區,房地(土地+建物)+車位,臺中市南區東興路一段２５號十四樓之１１,15.4,1121112,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131009,144.67,3,2,2,有,有,16380000,125053,坡道平面,27.28,1700000,RPQNMLTJJHKGFAB57DA,74.05,0,4.48,有
南區,房地(土地+建物)+車位,臺中市南區東興路一段２５號九樓之１１,15.4,1121105,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131009,145.81,3,2,2,有,有,16200000,121827,坡道平面,28.43,1900000,RPTNMLKLJHKGFAB17DA,74.05,0,4.48,有
