鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
北區,房地(土地+建物),臺南市北區文賢路１１２２巷２９６號,58.1,1140811,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,920326,142.16,5,2,4,有,無,4880000,34328,,0,0,RPVNMLSKQHKGFAD98DA,135.83,0,6.33,無
白河區,房地(土地+建物),臺南市白河區永安里１３鄰民安路５８號,111,1140807,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1090122,235.83,4,3,5,有,無,14600000,61909,,0,0,RPTNMLKLQHKGFED48DA,225.48,0,10.35,有
佳里區,房地(土地+建物),臺南市佳里區民安里５鄰同安寮８１之１７號,89.68,1140811,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060619,164.4,4,2,3,有,無,8000000,48662,,0,0,RPQNMLKLQHKGFGD38DA,141.38,0,23.02,無
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁十一路９８號十一樓之６,21.22,1140801,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130624,104.52,2,2,1,有,有,10250000,98067,坡道平面,25.02,0,RPXNMLKLQHKGFID66DA,47.82,0,6.02,有
鹽水區,房地(土地+建物),臺南市鹽水區中境里三福路１２１之７號,125.98,1140805,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,650408,120.18,2,2,2,有,無,6350000,52837,,0,0,RPPNMLMLQHKGFDD28EA,120.18,0,0,無
柳營區,房地(土地+建物),臺南市柳營區十美街５１６號,77.39,1140804,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,740617,99.35,4,3,3,有,無,5200000,52340,,0,0,RPQNMLSJQHKGFDD68DA,95.35,0,4,無
新化區,房地(土地+建物),臺南市新化區正新南路１９８號,173.71,1140801,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,801218,214.63,6,2,3,有,無,18000000,83865,,0,0,RPRNMLPJQHKGFHD88DA,209.64,0,4.99,無
楠西區,房地(土地+建物),臺南市楠西區中興路６８號,107.63,1140812,土地1建物1車位0,全,二層,透天厝,住商用,ＲＣ造,670822,121.24,5,2,2,有,無,3500000,28868,,0,0,RPPNMLMKQHKGFJD68DA,121.24,0,0,無
北區,房地(土地+建物),臺南市北區勝利路３７７巷６之１號,26.2,1140805,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720705,95.77,3,2,2,有,無,5500000,57429,,0,0,RPPNMLOKQHKGFAD97DA,71.84,0,8.87,無
東區,房地(土地+建物),臺南市東區大同路二段６０１號二十一樓之３,6.4,1140801,土地2建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,840107,92.53,3,2,2,有,有,6100000,65925,,0,0,RPSNMLMKQHKGFCD28DA,71.09,0.72,3.47,有
東區,房地(土地+建物),臺南市東區裕孝路１９８號,66.81,1140813,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1130401,202.58,5,2,8,有,無,31000000,153026,,0,0,RPRNMLPKQHKGFCD48DA,176.5,0,26.08,有
東區,房地(土地+建物)+車位,臺南市東區東門路一段１４５之１號四樓之３,10.13,1140801,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820809,109.77,3,1,1,有,有,6800000,61942,坡道平面,0,0,RPQNMLMLQHKGFCD18DA,71.37,0,7.79,有
西港區,房地(土地+建物),臺南市西港區後營９０之５號,80.51,1140812,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130304,162.47,4,2,3,有,無,13000000,80015,,0,0,RPPNMLTKQHKGFGD09DA,147.55,0,14.92,無
永康區,房地(土地+建物),臺南市永康區甲頂里中央路２３巷１１號,286.12,1140806,土地3建物2車位0,全,二層,透天厝,工業用,鋼筋混凝土造,951124,673.18,0,0,0,無,無,9000000,13369,,0,0,RPPOMLOKQHKGFKD09DA,655.82,0,17.36,無
安平區,建物,臺南市安平區健康路三段７１８號,0,1140817,土地0建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,1111117,350.73,12,2,14,有,無,1478100,4214,,0,0,RPPNMLMLQHKGFAD97EA,318.78,0,31.95,有
安南區,房地(土地+建物),臺南市安南區公學路四段１２２巷９６弄５２之２７號,78.66,1140815,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130403,159.08,4,3,4,有,無,18800000,118180,,0,0,RPPNMLMLQHKGFBD08EA,153.29,0,5.79,無
南區,房地(土地+建物),臺南市南區新建路５４巷２之３號,38.16,1140803,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711129,94.2,3,2,2,有,無,2900000,30786,,0,0,RPTNMLRJQHKGFCD78DA,77.47,0,10.49,無
新營區,房地(土地+建物),臺南市新營區新南里３０鄰長榮路二段９６１號,123.7,1140817,土地1建物1車位0,全,一層,透天厝,住家用,鋼骨構造有牆,1040904,68.64,1,1,1,有,無,9500000,138403,,0,0,RPVNMLLLQHKGFDD68DA,68.64,0,0,無
佳里區,房地(土地+建物),臺南市佳里區和平街３０５巷１６號,86.28,1140803,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,600322,84.8,4,2,1,有,無,4280000,50472,,0,0,RPWNMLMKQHKGFGD09DA,84.8,0,0,無
新市區,房地(土地+建物),臺南市新市區大營２５９之９號,107,1140812,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,710602,108.4,5,2,2,有,無,6000000,55351,,0,0,RPQNMLPLQHKGFHD98DA,108.4,0,0,無
新營區,房地(土地+建物),臺南市新營區新北街９０號,90,1140813,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,810417,129.71,3,2,2,有,無,3150000,24285,,0,0,RPQNMLMLQHKGFDD38EA,121.83,0,7.88,無
安平區,房地(土地+建物)+車位,臺南市安平區育平五街６８號十三樓之７,9.81,1140812,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871121,134.97,3,2,2,有,有,8500000,62977,坡道平面,18.56,0,RPQNMLLLQHKGFAD87DA,77.27,0,13.86,有
北區,房地(土地+建物),臺南市北區勝利路４１１號,7.83,1140813,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,570204,9.72,5,2,2,有,無,2000000,205761,,0,0,RPVNMLLLQHKGFAD38DA,9.72,0,0,無
東區,房地(土地+建物),臺南市東區崇德二十一街１３８巷２２號,73,1140805,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,700404,159.38,11,0,11,有,無,18200000,114192,,0,0,RPPNMLOLQHKGFCD28DA,141.36,0,18.02,無
東區,房地(土地+建物),臺南市東區利東街４７號九樓,14.61,1140805,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840810,72.22,2,2,1,有,有,4500000,62310,,0,0,RPSNMLPLQHKGFCD68DA,52.39,0,7.13,有
仁德區,房地(土地+建物),臺南市仁德區德成路２１６號,267.99,1140801,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1070502,406.69,5,2,5,有,有,46000000,113108,,0,0,RPTNMLSJQHKGFID86DA,388.3,0,12.33,有
永康區,房地(土地+建物),臺南市永康區北灣里文賢街１３６巷１０號六樓之３,12.93,1140805,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840622,81.16,3,2,2,有,有,4080000,50271,,0,0,RPPNMLLLQHKGFKD78DA,51.55,0.59,6.09,有
永康區,房地(土地+建物),臺南市永康區中華二路２６６巷１７號九樓之２,7.39,1140819,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850522,69.48,2,1,1,有,有,2060000,29649,,0,0,RPPNMLSLQHKGFKD96EA,47.5,0,5.99,有
北區,房地(土地+建物),臺南市北區北園街５３巷１４號,132,1140818,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,630617,128.77,5,3,3,有,無,7000000,54360,,0,0,RPSNMLTKQHKGFAD78DA,128.77,0,0,無
北區,房地(土地+建物),臺南市北區海安路三段１３５巷３１號,15,1140819,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,810902,35.27,4,2,3,有,無,900000,25517,,0,0,RPVNMLPLQHKGFAD78DA,31.17,1.94,2.16,無
東區,房地(土地+建物),臺南市東區東門路三段２２６巷７５弄２３號,91,1140807,土地1建物1車位0,全,二層,透天厝,辦公用,加強磚造,700124,82,4,2,3,有,無,6000000,73171,,0,0,RPXNMLMLQHKGFCD88DA,82,0,0,無
東區,房地(土地+建物)+車位,臺南市東區崇賢三路８５號七樓之２,15.58,1140809,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130816,112.25,2,2,2,有,有,12700000,129419,坡道平面,26.25,1570000,RPRNMLQLQHKGFCD68DA,52.33,0,3.66,有
仁德區,房地(土地+建物),臺南市仁德區北保東路３２巷８弄６號,63.31,1140805,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,690110,83.82,2,2,2,有,無,5500000,65617,,0,0,RPSNMLMLQHKGFID98DA,83.82,0,0,無
玉井區,房地(土地+建物),臺南市玉井區三埔１之６號,756,1140802,土地2建物1車位0,全,一層,透天厝,農業用,磚鐵造,831229,181.13,5,3,5,有,無,6500000,35886,,0,0,RPPNMLRLQHKGFJD66DA,181.13,0,0,無
永康區,房地(土地+建物),臺南市永康區勝利里勝利街１９７巷８弄２之４號４樓,7.62,1140801,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790619,41.19,1,1,1,有,有,1900000,46128,,0,0,RPRNMLRLQHKGFKD96DA,23.77,0,3.19,有
北區,房地(土地+建物),臺南市北區公園路１３４號三樓之１３,5.61,1140811,土地2建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780803,50.44,1,0,1,有,有,2260000,44806,,0,0,RPPOMLLKQHKGFAD77DA,37.53,0,5.48,有
北區,建物,臺南市北區公園路４３２號,0,1140811,土地0建物1車位0,全,三層,透天厝,住商用,加強磚造,640809,121.44,4,2,3,有,無,5500000,45290,,0,0,RPSOMLMKQHKGFAD18DA,121.44,0,0,無
北區,房地(土地+建物),臺南市北區成功路２號十一樓之４１,3.06,1140815,土地4建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,731228,38.67,1,1,1,有,有,1550000,40083,,0,0,RPPNMLRLQHKGFAD38DA,28.51,0,0,有
東區,房地(土地+建物),臺南市東區裕孝路２０２號,67.84,1140806,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1130401,201.11,5,2,8,有,無,29100000,144697,,0,0,RPQNMLPKQHKGFCD38DA,175.66,0,25.45,有
學甲區,房地(土地+建物),臺南市學甲區仁得里公館路９號五樓之二,23.65,1140820,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830422,76.1,2,2,2,有,無,2700000,35480,,0,0,RPPNMLQLQHKGFGD88DA,63.95,0,4.1,無
關廟區,房地(土地+建物),臺南市關廟區北勢里北新街６號,114,1140817,土地1建物1車位0,全,三層,透天厝,住家用,ＲＣ造、加強磚造。,641215,219.71,8,3,4,有,無,7100000,32315,,0,0,RPPNMLSLQHKGFID66DA,214.01,0,5.7,無
永康區,房地(土地+建物),臺南市永康區中華二路２０６巷２號,17.95,1140816,土地1建物1車位0,一層，二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811228,124.89,3,2,2,有,無,2450000,19617,,0,0,RPXNMLSKQHKGFKD57DA,72.4,2.05,8.1,有
安平區,房地(土地+建物),臺南市安平區健康三街５９２巷５５號三樓之９,4.4,1140807,土地1建物1車位0,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861022,84.08,2,1,1,有,有,4500000,53520,,0,0,RPPNMLSLQHKGFAD48DA,59.16,0,3.48,有
安南區,房地(土地+建物),臺南市安南區長溪路三段４６１之１號,81.6,1140805,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,750920,189.98,4,2,3,有,無,9700000,51058,,0,0,RPRNMLLLQHKGFBD08DA,182.19,0,7.79,無
安南區,房地(土地+建物),臺南市安南區大聖三街１１號,86.49,1140811,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020726,176.06,4,2,3,有,無,8000000,45439,,0,0,RPRNMLSLQHKGFBD78DA,158.51,0,17.55,無
歸仁區,房地(土地+建物),臺南市歸仁區保大路一段１１７巷１６號,79.61,1140810,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,850122,123.5,3,2,2,有,無,6660000,53927,,0,0,RPTNMLRLQHKGFID96DA,115.38,0.63,7.49,無
仁德區,房地(土地+建物),臺南市仁德區仁義路６４號,104.1,1140808,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,680116,125.24,4,2,3,有,無,6000000,47908,,0,0,RPOOMLSLQHKGFID66DA,125.24,0,0,無
永康區,房地(土地+建物),臺南市永康區五王里中華路５９８之４７號三樓,5.08,1140817,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,791203,24.3,1,0,1,有,有,1150000,47325,,0,0,RPVNMLKLQHKGFKD66DA,14.78,0,0,有
