鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
蘆洲區,房地(土地+建物),新北市蘆洲區成功路７２巷１０號三樓,22.44,1131208,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821111,103.42,3,2,2,有,有,17280000,167086,,0,0,RPUNMLKKMHKGFGF58EA,76.81,0.73,9.31,有
板橋區,房地(土地+建物),新北市板橋區陽明街２７９巷３１號二樓,22.68,1131226,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.22,4,2,3,有,有,21800000,174094,,0,0,RPSOMLTJMHKGFAF58DA,92.46,1.79,10.27,有
泰山區,房地(土地+建物)+車位,新北市泰山區工專路８２巷３號六樓,34.84,1131224,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030923,171.39,3,2,2,有,有,20840000,121594,坡道平面,26.6,0,RPPNMLSJMHKGFBF18DA,93.37,0,9.51,有
新莊區,房地(土地+建物),新北市新莊區新泰路２７７巷５７弄１號四樓,29.59,1131227,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670627,79.35,2,2,1,有,無,10000000,126024,,0,0,RPSNMLNKMHKGFBF08DA,79.35,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１２５巷１８號七樓,18.72,1131222,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841207,129.46,3,2,2,有,有,9900000,76471,坡道平面,0,0,RPSPMLTJMHKGFEF09DA,76.95,0,8.6,有
三重區,房地(土地+建物),新北市三重區正義北路２８巷３１號三樓,26.68,1131231,土地2建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,570120,58.4,3,1,2,有,無,9580000,164041,,0,0,RPVNMLLKMHKGFGF68DA,58.4,0,0,無
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號五樓之３,5.2,1131208,土地2建物1車位0,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,80.07,2,2,2,有,有,17630000,220182,,0,0,RPSNMLOKMHKGFAF18EA,40.11,0,11.21,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號十四樓,2.46,1131209,土地2建物1車位0,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,37.74,1,1,1,有,有,9000000,238474,,0,0,RPTNMLOKMHKGFAF28EA,18.35,0,5.82,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８８號二樓,2.44,1131208,土地2建物1車位0,二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,38.17,1,1,1,有,有,8760000,229500,,0,0,RPUNMLOKMHKGFAF38EA,18.33,0,5.78,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號八樓之１,3.42,1131208,土地2建物1車位0,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,52.74,1,1,1,有,有,12200000,231323,,0,0,RPVNMLOKMHKGFAF48EA,27.56,0,6.26,有
