鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街,24,住,,,1140310,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.89,2,2,1,有,無,10590000,97457,坡道平面,25.67,1700000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街,22.55,住,,,1140310,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.3,2,2,2,有,無,11080000,109541,坡道平面,25.67,1700000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街,22.55,住,,,1140310,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.3,2,2,2,有,無,11220000,110592,坡道平面,25.67,1750000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區南灣街,23.55,住,,,1140325,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.94,3,2,2,有,無,11880000,103595,坡道平面,16.48,1680000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區大灣路119巷,28.48,住,,,1140326,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.55,3,2,2,有,無,13200000,97278,坡道平面,33.79,1550000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁十四路與光明街口,35.26,住,,,1140310,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.34,3,2,2,有,無,14700000,102166,坡道平面,31.16,1400000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁十四路與光明街口,34.22,住,,,1140310,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.5,3,2,2,有,無,15000000,106142,坡道平面,31.16,1590000,,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區智安三街116號旁,31.29,住,,,1140322,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.59,3,2,2,有,無,11280000,107080,一樓平面,10.19,1600000,,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區智安三街116號旁,26.33,住,,,1140322,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.25,2,2,2,有,無,9770000,107415,一樓平面,10.19,1600000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區茄拔63-5號右方,28.35,,鄉村區,乙種建築用地,1140323,土地3建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.5,2,2,2,有,無,8750000,88565,一樓平面,12.51,1400000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區永善路與永榮一街,24.68,住,,,1140316,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.1,3,2,2,有,無,14650000,106161,坡道平面,39.76,1450000,,,,,,,
下營區,房地(土地+建物)+車位,臺南市下營區中營,75.37,,,,1140315,土地5建物1車位1,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,150.14,3,2,3,有,無,9980000,66471,一樓平面,0,0,,,,,,,
下營區,房地(土地+建物),臺南市下營區中營,73.16,,鄉村區,乙種建築用地,1140309,土地5建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,144.62,3,2,3,有,無,10600000,73296,,0,0,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,36.86,住,,,1140308,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.29,3,2,2,有,無,8300000,77453,一樓平面,16.33,1100000,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,29.69,住,,,1140309,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.2,2,2,2,有,無,7180000,79872,一樓平面,16.33,1200000,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,37.29,住,,,1140311,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.36,3,2,2,有,無,8540000,78060,一樓平面,16.33,1200000,,,,,,,
新化區,房地(土地+建物)+車位,臺南市新化區中山路,28.4,商,,,1140307,土地2建物1車位2,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.46,3,2,2,有,無,16080000,101633,坡道平面,80.96,3630000,,,,,,,
東區,房地(土地+建物)+車位,臺南市東區裕孝路708號旁,33.96,住,,,1140315,土地2建物1車位2,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.67,3,2,2,有,無,23770000,147386,坡道平面,51.14,3500000,,,,,,,
東區,房地(土地+建物)+車位,臺南市東區仁和路62號一樓旁,14.01,住,,,1140323,土地6建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.41,2,2,2,有,無,14700000,141698,坡道平面,31.9,2300000,,,,,,,
東區,房地(土地+建物)+車位,臺南市東區仁和路62號一樓旁,11.28,住,,,1140324,土地6建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.45,1,2,1,有,無,11680000,137160,坡道平面,29.24,2050000,,,,,,,
東區,房地(土地+建物)+車位,臺南市東區仁和路62號一樓旁,14.06,住,,,1140324,土地6建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.75,2,2,2,有,無,14580000,142041,坡道平面,29.24,2150000,,,,,,,
東區,房地(土地+建物)+車位,臺南市東區仁和路62號一樓旁,19.89,住,,,1140325,土地6建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.97,3,2,2,有,無,20420000,146044,坡道平面,29.24,2350000,,,,,,,
東區,房地(土地+建物)+車位,臺南市東區仁和路62號一樓旁,13.64,住,,,1140322,土地6建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.01,2,2,2,有,無,14060000,141677,坡道平面,29.24,2050000,,,,,,,
新營區,房地(土地+建物)+車位,臺南市新營區周武街,27.92,住,,,1140328,土地1建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.54,3,2,2,有,無,14200000,85906,坡道平面,53.18,2400000,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,39.01,住,,,1140306,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.84,3,2,2,有,無,9100000,79594,一樓平面,16.33,1100000,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,35.73,住,,,1140308,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.42,3,2,2,有,無,8700000,82528,一樓平面,16.33,1100000,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,36.86,住,,,1140314,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.29,3,2,2,有,無,8550000,79066,一樓平面,16.33,1200000,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,36.34,住,,,1140316,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.98,3,2,2,有,無,8500000,79651,一樓平面,16.33,1200000,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,36.34,住,,,1140318,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.99,3,2,2,有,無,8650000,79543,一樓平面,16.33,1200000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區大成路85-2號旁,28.32,住,,,1140323,土地7建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.7,3,2,2,有,無,15550000,114123,坡道平面,22.34,1700000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區大成路85-2號旁,21.67,住,,,1140318,土地7建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.39,2,2,2,有,無,12860000,120473,坡道平面,22.34,1650000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區大成路85-2號旁,30.12,住,,,1140323,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.6,3,2,2,有,無,16710000,115736,坡道平面,22.34,1750000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區大成路85-2號旁,21.67,住,,,1140320,土地7建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.39,2,2,2,有,無,12940000,121333,坡道平面,22.34,1650000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區文正路25巷,26.98,住,,,1140314,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.94,3,2,2,有,無,15350000,116510,坡道平面,24.07,1850000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區文正路25巷,26.31,住,,,1140310,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.2,3,2,2,有,無,14280000,111200,坡道平面,24.07,1700000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區文正路25巷,17.82,住,,,1140310,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.77,2,2,1,有,無,10950000,120600,坡道平面,24.07,1700000,,,,,,,
善化區,房地(土地+建物),臺南市善化區文正路25巷,26.15,住,,,1140314,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.74,2,2,1,有,無,10520000,137086,,0,0,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街,23.82,住,,,1140317,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.08,2,2,1,有,無,11470000,108063,坡道平面,25.67,1700000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街,39.9,住,,,1140317,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.28,4,2,2,有,無,17980000,106391,坡道平面,25.67,1850000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街,23.49,住,,,1140317,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.84,2,2,1,有,無,11060000,104968,坡道平面,25.67,1700000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街,22.55,住,,,1140317,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.3,2,2,2,有,無,11210000,110475,坡道平面,25.67,1750000,,,,,,,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路21號對面,13.25,商,,,1140318,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.58,2,2,2,有,無,12380000,112212,坡道平面,23.69,1620000,,,,,,,
歸仁區,房地(土地+建物),臺南市歸仁區南興街與大德一街交叉路口,24.94,住,,,1140306,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.77,2,2,2,有,無,7360000,93437,,0,0,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發一路及歸仁十三路一段交叉路口,18.61,商,,,1140325,土地1建物1車位1,七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.65,2,2,2,有,無,15300000,149655,坡道平面,25.44,1650000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區南興街與大德一街交叉路口,32.2,住,,,1140319,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.78,3,2,2,有,無,10760000,89007,一樓平面,8.99,1700000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區南興街與大德一街交叉路口,28.1,住,,,1140322,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.77,3,2,2,有,無,9840000,91687,一樓平面,8.99,1700000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵十二路171號對面,23.37,住,,,1140318,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.54,2,2,2,有,無,11450000,114176,坡道平面,33.08,1350000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵十二路171號對面,25.79,住,,,1140311,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,130.04,2,2,2,有,無,12080000,109633,坡道平面,33.08,1450000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區平道路與永運一路交叉路口,14.75,商,,,1140320,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.96,2,2,1,有,無,12980000,124513,坡道平面,34.17,1800000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區平道路與永運一路交叉路口,20.86,商,,,1140322,土地1建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,196.73,3,2,2,有,無,20730000,133422,坡道平面,68.34,3600000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區平道路與永運一路交叉路口,21.94,商,,,1140322,土地1建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,202.81,3,2,2,有,無,19750000,121588,坡道平面,68.34,3400000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區永善三街與永榮三街交叉路口,24.47,住,,,1140321,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.74,3,2,2,有,無,14600000,105242,坡道平面,31.74,1550000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區平道六路,18.22,住,,,1140317,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.7,2,2,2,有,無,13140000,130178,坡道平面,28.82,1700000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區平道六路,26.6,住,,,1140317,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.06,3,2,2,有,無,17680000,123440,坡道平面,28.82,1850000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區平道六路,22.73,住,,,1140318,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.42,3,2,2,有,無,15890000,128102,坡道平面,28.82,1850000,,,,,,,
六甲區,房地(土地+建物),臺南市六甲區龜子港31巷,139.47,,特定農業區,甲種建築用地,1140310,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,226.69,4,2,4,有,無,16870000,74419,,0,0,,,,,,,
六甲區,房地(土地+建物),臺南市六甲區龜子港31巷,139.47,,特定農業區,甲種建築用地,1140311,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,226.69,4,2,4,有,無,16870000,74419,,0,0,,,,,,,
六甲區,房地(土地+建物),臺南市六甲區龜子港31巷,139.47,,特定農業區,甲種建築用地,1140311,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,288.49,4,2,5,有,無,21970000,76155,,0,0,,,,,,,
六甲區,房地(土地+建物),臺南市六甲區龜子港31巷,139.47,,特定農業區,甲種建築用地,1140313,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,288.49,4,2,5,有,無,21970000,76155,,0,0,,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段與光賢街,12.58,住,,,1140328,土地4建物1車位1,二十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.37,2,2,2,有,無,15850000,165100,坡道平面,30.27,1800000,,,,,,,
六甲區,房地(土地+建物)+車位,臺南市六甲區光明街/光復街口,36.34,住,,,1140319,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.65,3,2,2,有,無,8100000,88380,其他,0,800000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中山路一段1巷,30.04,,一般農業區,甲種建築用地,1140316,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.12,3,2,2,有,無,9500000,78858,坡道平面,23.77,1350000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中山路一段1巷,30.04,,一般農業區,甲種建築用地,1140317,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.12,3,2,2,有,無,9500000,78858,坡道平面,23.77,1350000,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中山路一段1巷,30.04,,一般農業區,甲種建築用地,1140323,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.12,3,2,2,有,無,9600000,79826,坡道平面,23.77,1350000,,,,,,,
六甲區,房地(土地+建物),臺南市六甲區龜子港31巷,137.47,,特定農業區,甲種建築用地,1140310,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,226.69,4,2,4,有,無,16660000,73492,,0,0,,,,,,,
六甲區,房地(土地+建物),臺南市六甲區龜子港31巷,139.47,,特定農業區,甲種建築用地,1140310,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,226.69,4,2,4,有,無,16960000,74816,,0,0,,,,,,,
佳里區,房地(土地+建物)+車位,臺南市佳里區文化路672號後面,37.37,住,,,1140329,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.17,2,2,2,有,無,8500000,72661,一樓平面,21.08,1300000,,,,,,,
佳里區,房地(土地+建物)+車位,臺南市佳里區文化路672號後面,44.58,住,,,1140330,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.93,3,2,2,有,無,9670000,72559,一樓平面,13.82,1100000,,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區平通路580巷,17.76,住,,,1140303,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.04,2,2,1,有,無,8170000,93504,升降機械,13.22,800000,,,,,,,
新市區,房地(土地+建物)+車位,臺南市新市區社內71-6號隔壁,32,,鄉村區,乙種建築用地,1140309,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.94,3,2,2,有,無,12000000,102820,一樓平面,13.75,1390000,,,,,,,
新化區,房地(土地+建物)+車位,臺南市新化區中山路,28.4,商,,,1140320,土地2建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.98,3,2,2,有,無,14390000,102939,坡道平面,40.48,1780000,,,,,,,
新化區,房地(土地+建物)+車位,臺南市新化區中山路,18.96,商,,,1140324,土地2建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.34,2,2,2,有,無,10400000,105302,坡道平面,40.48,1780000,,,,,,,
新化區,房地(土地+建物)+車位,臺南市新化區中山路,28.4,商,,,1140320,土地2建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.98,3,2,2,有,無,14410000,102939,坡道平面,40.48,1800000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區平道十六街與水漾路交叉口,18.39,住,,,1140322,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.42,3,2,1,有,無,14850000,137101,坡道平面,24.87,1750000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區平道十六街與水漾路交叉口,23.83,住,,,1140323,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.53,3,2,2,有,無,18500000,136932,坡道平面,24.87,1430000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區王行路898巷,18.56,住,,,1140403,土地2建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.65,2,2,1,有,無,8890000,94145,坡道平面,27.03,1300000,,,,,,,
新營區,房地(土地+建物)+車位,臺南市新營區長榮路二段及長榮路二段43巷交叉口,16.9,住,,,1140324,土地2建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.03,2,2,2,有,無,9850000,94539,坡道平面,27.12,1350000,,,,,,,
新營區,房地(土地+建物)+車位,臺南市新營區長榮路二段及長榮路二段43巷交叉口,15.43,住,,,1140324,土地2建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.37,2,2,1,有,無,8670000,90092,坡道平面,27.12,1350000,,,,,,,
後壁區,房地(土地+建物)+車位,臺南市後壁區後壁147-59號對面,125.56,住,,,1140310,土地2建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,150.85,4,2,3,有,無,11500000,76235,其他,0,0,,,,,,,
後壁區,房地(土地+建物)+車位,臺南市後壁區後壁147-59號對面,80.46,住,,,1140321,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,149.15,4,2,3,有,無,11420000,76567,其他,0,0,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區自由路,18.52,商,,,1140322,土地7建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.71,3,2,2,有,無,17120000,117601,坡道平面,24.14,2000000,,,,,,,
善化區,房地(土地+建物),臺南市善化區自由路,13.97,商,,,1140312,土地7建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.85,2,2,2,有,無,11980000,123696,,0,0,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區自由路,18.56,商,,,1140312,土地7建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.91,3,2,2,有,無,17010000,116564,坡道平面,24.14,2000000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區自由路,18.56,商,,,1140322,土地7建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.91,3,2,2,有,無,17700000,122311,坡道平面,24.14,1950000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區自由路,16.89,商,,,1140312,土地7建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.26,3,2,2,有,無,15500000,117828,坡道平面,24.14,1700000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區自由路,13.86,商,,,1140312,土地7建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.32,2,2,2,有,無,12800000,116448,坡道平面,24.14,1600000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區自由路,16.8,商,,,1140312,土地7建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.81,3,2,2,有,無,16000000,121282,坡道平面,24.14,1850000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區自由路,16.8,商,,,1140322,土地7建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.81,3,2,2,有,無,16500000,127282,坡道平面,24.14,1650000,,,,,,,
關廟區,房地(土地+建物)+車位,臺南市關廟區南雄路一段,23.31,,鄉村區,乙種建築用地,1140317,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.94,2,1,2,有,無,7650000,74538,坡道平面,25.09,1400000,,,,,,,
關廟區,房地(土地+建物)+車位,臺南市關廟區南雄路一段,23.52,,鄉村區,乙種建築用地,1140322,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.75,2,1,2,有,無,7200000,68509,坡道平面,25.09,1400000,,,,,,,
關廟區,房地(土地+建物)+車位,臺南市關廟區南雄路一段,23.52,,鄉村區,乙種建築用地,1140324,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.14,3,2,2,有,無,9650000,68721,坡道平面,25.09,1400000,,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區館前一路與館前南路交叉口,10.39,商,,,1140324,土地2建物1車位1,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.22,2,2,1,有,無,11760000,125934,坡道機械,10.19,800000,,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區館前一路與館前南路交叉口,10.39,商,,,1140324,土地2建物1車位1,十層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.27,2,2,1,有,無,11450000,122301,坡道機械,10.19,800000,,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區館前一路與館前南路交叉口,10.39,商,,,1140324,土地2建物1車位1,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.27,2,2,1,有,無,11760000,125861,坡道機械,10.19,800000,,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區館前一路與館前南路交叉口,10.39,商,,,1140328,土地2建物1車位1,十三層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.22,2,2,1,有,無,11620000,123176,坡道機械,10.19,900000,,,,,,,
善化區,房地(土地+建物)+車位,臺南市善化區裕民街,29.04,住,,,1140312,土地5建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.51,3,2,2,有,無,16320000,116040,坡道平面,30.95,1750000,,,,,,,
安定區,房地(土地+建物)+車位,臺南市安定區下洲仔11號旁,27.18,,鄉村區,乙種建築用地,1140405,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.59,2,2,2,有,無,8880000,94882,一樓平面,0,1200000,,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區王行路898巷,26.89,住,,,1140405,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.38,3,2,2,有,無,11610000,87752,坡道平面,27.03,1400000,,,,,,,
安南區,房地(土地+建物),臺南市安南區安佃五街與安佃七街交叉口,73.33,住,,,1140326,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,165.42,4,2,4,有,無,15300000,92492,,0,0,,,,,,,
新營區,房地(土地+建物)+車位,臺南市新營區周武街,24.98,住,,,1140404,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.9,3,2,2,有,無,11750000,86256,坡道平面,26.59,1200000,,,,,,,
佳里區,房地(土地+建物),臺南市佳里區鎮山街85巷,81.01,住,,,1140402,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,150,5,1,3,有,無,13580000,90533,,0,0,,,,,,,
佳里區,房地(土地+建物)+車位,臺南市佳里區佳西路482號對面,38,住,,,1140330,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.73,3,2,2,有,無,9020000,78807,一樓平面,11.5,1200000,,,,,,,
