鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號六樓之２,15.62,住,,,1090723,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,108.62,2,2,1,有,有,6810000,64347,坡道平面,22.99,1300000,土地總價413萬元 建物總價268萬元110年05月26日轉讓金額815萬元預售屋、或土地及建物分件登記案件；,RPTPMLTLNHKGFKD27DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號七樓之３,15.62,住,,,1090718,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,105.71,2,2,1,有,有,7250000,69477,坡道平面,20.07,1300000,預售屋、或土地及建物分件登記案件；,RPSQMLTLNHKGFKD27DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號八樓之１,23.56,住,,,1090719,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,152.2,3,2,2,有,有,10330000,69112,坡道平面,22.99,1400000,預售屋、或土地及建物分件登記案件；,RPORMLTLNHKGFKD96DA,75.83,0,8.43,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十樓之５,16.36,住,,,1090718,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,112.53,2,2,1,有,有,7690000,71365,坡道平面,22.99,1300000,土地總價479萬元 建物總價290萬元110年07月17日轉讓金額769萬元113年12月19日轉讓金額769萬元預售屋、或土地及建物分件登記案件；,RPXSMLTLNHKGFKD97DA,52.65,2.36,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十二樓之２,15.62,住,,,1090724,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,105.71,2,2,1,有,有,7260000,70761,坡道平面,20.07,1200000,預售屋、或土地及建物分件登記案件；,RPRUMLTLNHKGFKD57DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十二樓之８,14.28,住,,,1090719,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,101.48,2,2,1,有,有,6760000,68289,坡道平面,22.99,1400000,預售屋、或土地及建物分件登記案件；,RPWUMLTLNHKGFKD08DA,44.51,4.14,2.56,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十四樓之８,14.28,住,,,1090716,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,98.56,2,2,1,有,有,6550000,68162,坡道平面,20.07,1200000,預售屋、或土地及建物分件登記案件；,RPUWMLTLNHKGFKD08DA,44.51,4.14,2.56,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十五樓之５,16.36,住,,,1090718,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,112.53,2,2,1,有,有,7780000,72370,坡道平面,22.99,1300000,土地總價486萬元 建物總價292萬元110年07月17日轉讓金額778萬元114年01月03日轉讓金額778萬元預售屋、或土地及建物分件登記案件；,RPQNNLTLNHKGFKD86DA,52.65,2.36,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十五樓之８,14.28,住,,,1090719,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,101.48,2,2,1,有,有,6880000,69818,坡道平面,22.99,1400000,土地總價411萬元 建物總價277萬元111年06月09日轉讓金額693萬元預售屋、或土地及建物分件登記案件；,RPTNNLTLNHKGFKD17DA,44.51,4.14,2.56,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十六樓之２,15.62,住,,,1090723,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,108.62,2,2,1,有,有,7350000,68317,坡道平面,22.99,1500000,土地總價439萬元 建物總價296萬元112年08月31日轉讓金額743萬元預售屋、或土地及建物分件登記案件；,RPWNNLTLNHKGFKD47DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十六樓之８,14.28,住,,,1090718,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,101.48,2,2,1,有,有,6800000,70073,坡道平面,22.99,1300000,土地總價413萬元 建物總價267萬元110年07月17日轉讓金額680萬元113年12月19日轉讓金額680萬元預售屋、或土地及建物分件登記案件；,RPPONLTLNHKGFKD86DA,44.51,4.14,2.56,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十七樓之１,23.56,住,,,1090724,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,152.2,3,2,2,有,有,10580000,71821,坡道平面,22.99,1300000,預售屋、或土地及建物分件登記案件；,RPRONLTLNHKGFKD07DA,75.83,0,8.43,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十七樓之６,23.77,住,,,1090725,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,153.57,3,2,2,有,有,10930000,72216,坡道平面,22.99,1500000,預售屋、或土地及建物分件登記案件；,RPVONLTLNHKGFKD47DA,76.22,0.9,8,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十八樓之５,16.36,住,,,1090725,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,109.61,2,2,1,有,有,7860000,74380,坡道平面,20.07,1200000,土地總價500萬元建物總價286萬元113年07月12日轉讓金額786萬元預售屋、或土地及建物分件登記案件；,RPSPNLTLNHKGFKD27DA,52.65,2.36,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號四樓之９,20.15,住,,,1090723,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,133.55,2,2,2,有,有,8350000,63766,坡道平面,22.99,1300000,預售屋、或土地及建物分件登記案件；,RPWNMLKLOHKGFKD56DA,65.17,0,6.96,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號六樓之３,15.62,住,,,1090731,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,108.62,2,2,1,有,有,7130000,68084,坡道平面,22.99,1300000,預售屋、或土地及建物分件登記案件；,RPSQMLSLNHKGFKD17DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號六樓之９,21.32,住,,,1090717,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,139.71,2,2,2,有,有,8960000,64770,坡道平面,22.99,1400000,土地總價567萬元 建物總價329萬元114年01月10日轉讓金額896萬元預售屋、或土地及建物分件登記案件；,RPPRMLSLNHKGFKD96DA,65.17,3.93,6.96,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十六樓之１,23.56,住,,,1090717,土地1建物1車位2,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,175.19,3,2,2,有,有,11800000,70428,坡道平面,45.98,2700000,預售屋、或土地及建物分件登記案件；,RPOPNLSLNHKGFKD76DA,75.83,0,8.43,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號八樓之２,15.62,住,,,1090726,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,105.71,2,2,1,有,有,7090000,67609,坡道平面,20.07,1300000,土地總價434萬元 建物總價275萬元111年04月20日轉讓金額950萬元113年12月30日轉讓金額950萬元預售屋、或土地及建物分件登記案件；,RPPRMLTLNHKGFKD07DA,52.65,0,3.13,有,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
