鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
北區,房地(土地+建物),臺中市北區美德街３６之７號,8.21,1140503,土地2建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701218,78.43,3,0,3,有,有,6650000,84789,,0,0,RPWVMLTJNHKGFBB86DA,74.28,0,4.15,有
北屯區,房地(土地+建物)+車位,臺中市北屯區南興三路３０９號三樓之３,63.16,1140501,土地1建物1車位2,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130829,228.64,3,2,2,有,有,21370000,93466,坡道平面,0,0,RPPNMLKKNHKGFBB17DA,103.3,0,7.51,有
龍井區,房地(土地+建物),臺中市龍井區新興路２９之４９號,6.1,1140503,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770801,23.96,1,0,1,有,有,1600000,66778,,0,0,RPRNMLTJNHKGFKB09DA,15.85,1.47,0,無
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十三路１１７號二樓之５,19.47,1140508,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030915,127.5,2,2,2,有,有,12000000,94118,坡道平面,29.8,0,RPUNMLTJNHKGFBB48DA,59.7,1.97,4.37,有
南屯區,建物,臺中市南屯區保安三街５號,0,1140501,土地0建物1車位0,全,三層,透天厝,其他,鋼筋混凝土造,950704,52.91,4,2,3,有,無,2600000,49140,,0,0,RPRPMLPJNHKGFCB08DA,49.6,0,3.31,無
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維路７１巷２號三樓之３,8.65,1140502,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820627,73.77,2,2,1,有,有,3200000,43378,升降機械,0,0,RPQNMLQKNHKGFFB28DA,55.73,0,3.19,有
北區,房地(土地+建物)+車位,臺中市北區進化路５１３號六樓之１,10.5,1140502,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140116,124.87,2,2,1,有,有,13800000,110515,坡道平面,28.74,0,RPOOMLOKNHKGFBB57DA,58.39,0,6.6,有
西屯區,房地(土地+建物),臺中市西屯區福上巷龍欣一弄１號四樓之２,3.77,1140501,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,781028,21.3,1,1,1,有,無,1640000,76995,,0,0,RPPNMLMKNHKGFCB47DA,14.62,0.46,0.8,無
太平區,房地(土地+建物),臺中市太平區大興十一街１１巷２號二樓之１,15.69,1140507,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740111,42.18,2,1,1,有,無,3850000,91275,,0,0,RPVNMLNKNHKGFJB88DA,35.21,0,0,無
西區,房地(土地+建物),臺中市西區三民路一段５８－３號七樓之４,2.41,1140502,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790625,24.15,1,1,1,有,有,1550000,64182,,0,0,RPVOMLQJNHKGFAB28DA,16.11,0.85,0,有
中區,房地(土地+建物)+車位,臺中市中區自由路二段８７號七樓之３,12.65,1140503,土地3建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140121,161.9,3,2,2,有,有,17500000,124224,坡道平面,34.71,1700000,RPRPMLNKNHKGFAB77DA,74.14,0,10.89,有
西區,房地(土地+建物),臺中市西區臺灣大道二段１８１號六樓之６,4.15,1140505,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,840628,50.87,0,0,0,無,有,3600000,70769,,0,0,RPPNMLQKNHKGFAB67DA,23,0.76,0,有
西區,房地(土地+建物),臺中市西區日進街１１０號四樓之３,4.31,1140507,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830208,34.41,1,0,1,有,有,2000000,58123,,0,0,RPWNMLQKNHKGFAB38DA,24.68,0,0,有
北屯區,房地(土地+建物),臺中市北屯區大鵬路８號,74,1140502,土地1建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土加強磚造,611001,168.6,4,1,3,有,無,26500000,157177,,0,0,RPOPMLPJNHKGFBB67DA,168.6,0,0,無
北屯區,房地(土地+建物),臺中市北屯區松竹路二段１６０巷４弄３３號十三樓,26.19,1140507,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831005,157.77,4,2,2,有,有,1000000,6338,,0,0,RPTOMLRJNHKGFBB28DA,91.3,1.59,11.46,有
南屯區,房地(土地+建物),臺中市南屯區嶺東路９１６之３號二樓之２２,6.86,1140507,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810115,39.29,1,1,1,有,有,2800000,71265,,0,0,RPSNMLTJNHKGFCB38DA,28.28,0,2.87,有
龍井區,房地(土地+建物),臺中市龍井區新興路２９號四樓之２８,6.1,1140507,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770801,22.79,1,0,1,有,有,1000000,43879,,0,0,RPQNMLTJNHKGFKB98DA,15.24,0,1.27,無
西區,房地(土地+建物),臺中市西區府後街３７號五樓,24.36,1140513,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780814,132.84,3,2,2,有,有,7800000,58717,,0,0,RPUOMLOKNHKGFAB08DA,95.26,0,11.23,有
北區,房地(土地+建物),臺中市北區錦中街１０８號４樓之４,5.67,1140502,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810429,36.65,1,1,1,有,有,2700000,73670,,0,0,RPSNMLMJNHKGFBB57DA,25.14,0,0,有
北區,房地(土地+建物)+車位,臺中市北區進化路５７７之８號７樓之６,7.54,1140508,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800606,98.88,2,1,1,有,有,8220000,83131,坡道平面,0,0,RPUOMLSJNHKGFBB48DA,42.18,0,1.71,有
北屯區,房地(土地+建物),臺中市北屯區昌平路二段５０之６巷１３號十一樓之５,4.41,1140506,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801228,31.72,1,0,1,有,有,1680000,52963,,0,0,RPXOMLMKNHKGFBB28DA,19.08,0,0,有
西屯區,房地(土地+建物),臺中市西屯區四川三街２２巷７之２號,22.02,1140505,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740909,94.16,3,2,2,有,無,1931000,20508,,0,0,RPWNMLTKNHKGFCB88DA,68.2,0,7.83,無
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９２號十二樓之８,12.73,1140502,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,160.71,3,2,2,有,有,11550000,71869,坡道平面,26.13,0,RPRNMLQJNHKGFFB28DA,80.01,6.59,4.99,有
大雅區,房地(土地+建物),臺中市大雅區雅環路一段３００巷３０號,104,1140506,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,910107,240.58,4,3,3,有,無,26900000,111813,,0,0,RPPNMLTKNHKGFHB68DA,214.82,0,25.76,無
霧峰區,房地(土地+建物),臺中市霧峰區復興八街２號,189.37,1140501,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,670501,78.47,3,2,2,有,無,3000000,38231,,0,0,RPQNMLMKNHKGFIB18DA,78.47,0,0,無
沙鹿區,房地(土地+建物),臺中市沙鹿區平等一街１０巷１７號,63.33,1140505,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,690821,79.2,3,1,2,有,無,5350000,67551,,0,0,RPPNMLKLNHKGFFB77EA,79.2,0,0,無
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段７６巷１２弄５０號六樓,19.86,1140504,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830426,121.32,3,2,2,有,有,8400000,69238,坡道機械,0,0,RPSOMLQKNHKGFBB18DA,71.91,0,10.6,有
北區,房地(土地+建物),臺中市北區太平路１１２號４樓之１８,3.65,1140509,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820831,29.24,1,0,1,有,有,2000000,68399,,0,0,RPSOMLTKNHKGFBB48DA,19.43,0.26,0,有
北屯區,房地(土地+建物),臺中市北屯區四平路４６９號,86,1140505,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,950424,256.3,4,3,3,有,無,31000000,120952,,0,0,RPVPMLTKNHKGFBB88DA,225.97,2.5,27.83,無
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段１６６之１００號七樓之１２,11.88,1140507,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,136.05,2,2,2,有,有,15880000,116722,坡道平面,39.74,0,RPQPMLSJNHKGFCB28DA,55.93,2.39,5.48,有
豐原區,房地(土地+建物),臺中市豐原區田心路二段２６７巷３７弄２２之３號,36.37,1140509,土地2建物1車位0,一層，地下層,五層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,820601,144.51,5,2,2,有,無,1546628,10703,,0,0,RPSNMLKLNHKGFDB77DA,119.14,4.65,0,有
外埔區,房地(土地+建物),臺中市外埔區甲東路３６巷５１弄１２號,100.11,1140512,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,830826,182.1,3,1,3,有,無,8000000,43932,,0,0,RPPNMLLLNHKGFEB77EA,150.35,2.32,6.47,無
北屯區,房地(土地+建物),臺中市北屯區中清東一街１５號,108.03,1140504,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1020731,397.88,5,3,7,有,無,40000000,100533,,0,0,RPWOMLMKNHKGFBB18DA,356.84,0,32.82,有
北區,房地(土地+建物)+車位,臺中市北區衛道路２６８號２樓之５,11.38,1140509,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,881120,114.05,3,1,1,有,有,5000000,43840,升降機械,0,0,RPSNMLOKNHKGFBB87DA,65.67,1.09,11.31,有
北屯區,房地(土地+建物),臺中市北屯區遼陽五街１３０號３樓之２,6.34,1140504,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820929,42.04,1,1,1,有,有,3300000,78497,,0,0,RPUOMLQKNHKGFBB38DA,23.35,3.16,4.14,有
北屯區,房地(土地+建物),臺中市北屯區北屯路２４０巷５８號６樓之２,4.67,1140510,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810627,41.97,1,1,1,有,有,3320000,79104,,0,0,RPQPMLKLNHKGFBB57DA,36.27,0,2.91,有
西屯區,房地(土地+建物)+車位,臺中市西屯區甘肅路一段８６號九樓之２,24.88,1140501,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881217,186.89,4,2,2,有,有,14000000,74910,坡道平面,0,0,RPVOMLPKNHKGFCB48DA,110.95,0,11.55,有
南屯區,房地(土地+建物),臺中市南屯區東興西街１１號六樓之１１,5.19,1140506,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801206,45.12,1,0,1,有,有,3380000,74911,,0,0,RPPPMLLLNHKGFCB67DA,24.96,0.7,3.61,有
龍井區,房地(土地+建物)+車位,臺中市龍井區新興路２５巷１弄１８號四樓之６,10.15,1140510,土地2建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130916,72.95,1,1,1,有,有,5600000,76765,坡道平面,30.06,0,RPWRMLOKNHKGFKB96DA,18.24,0,1.55,有
龍井區,房地(土地+建物),臺中市龍井區新興路２９號五樓之３７,5.08,1140509,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770801,20.67,1,0,1,有,無,1200000,58055,,0,0,RPUNMLTKNHKGFKB86DA,13.94,0,1.23,無
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段３９９號二十四樓之１,24.12,1140506,土地1建物1車位3,二十四層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050127,418.89,0,0,0,無,有,60500000,144429,坡道平面,49.53,0,RPQNMLTKNHKGFCB38EA,208.47,6.97,30.35,有
西區,房地(土地+建物),臺中市西區大業路２５號９樓之７,5.33,1140510,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850829,48.17,1,1,1,有,有,4900000,101723,,0,0,RPRONLMKNHKGFAB67DA,26.88,0,4.63,有
南區,房地(土地+建物),臺中市南區崇倫街６７號２樓,19.83,1140513,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840501,117.17,3,2,2,有,有,9500000,81079,,0,0,RPVNMLNKNHKGFAB97DA,75.78,4.42,9.42,有
北屯區,房地(土地+建物),臺中市北屯區軍福十七路２６號,176.03,1140504,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1000713,556.02,23,0,23,有,無,53990000,97101,,0,0,RPXNMLSJNHKGFBB68DA,510.86,7.31,37.85,有
北區,房地(土地+建物),臺中市北區瑞祥街７３號,62,1140505,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,680413,126.36,6,2,4,有,無,15280000,120924,,0,0,RPSOMLLLNHKGFBB77DA,126.36,0,0,無
西屯區,房地(土地+建物),臺中市西屯區福上巷龍欣一弄９號三樓之１,3.72,1140510,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,781028,20.93,1,0,1,有,無,1600000,76445,,0,0,RPQOMLTKNHKGFCB38DA,14.1,0.34,0.84,無
梧棲區,房地(土地+建物),臺中市梧棲區中央路二段３０１之４號,76,1140521,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造、水泥平頂、磨石地床,630619,87.36,3,1,2,有,無,6500000,74405,,0,0,RPQNMLLLNHKGFFB87DA,87.36,0,0,無
北屯區,房地(土地+建物),臺中市北屯區昌平路二段５０之６巷１３號八樓之４,4.41,1140512,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801228,31.72,1,0,1,有,有,2500000,78815,,0,0,RPRPMLNKNHKGFBB87DA,19.08,0,0,有
北屯區,房地(土地+建物),臺中市北屯區松竹路二段３０６巷４６弄２４號,88,1140505,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,690204,109.31,5,3,3,有,無,8000000,73186,,0,0,RPUNMLKLNHKGFBB77DA,109.31,0,0,無
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路９８巷７弄５０號二樓之５,19.09,1140508,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830729,118.29,3,2,2,有,有,5500000,46496,坡道機械,0,0,RPROMLNLNHKGFCB97DA,71.71,12.29,8.86,有
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站三路２５號九樓之３,21.04,1140505,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,160.51,3,2,2,有,有,13820000,86101,坡道平面,31.71,0,RPPPMLOKNHKGFFB18DA,77.29,0,7.85,有
大里區,房地(土地+建物),臺中市大里區美群路２５號,8.42,1140505,土地1建物1車位0,全,三層,透天厝,住商用,架構造,700214,16.86,5,3,3,有,無,1500000,88968,,0,0,RPTNMLOKNHKGFIB68DA,16.86,0,0,無
龍井區,房地(土地+建物),臺中市龍井區遠東街３７之７號四樓,10.73,1140506,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840912,27.58,1,1,1,有,無,2400000,87020,,0,0,RPRNMLNLNHKGFKB68DA,19.88,0,1.64,無
西區,房地(土地+建物),臺中市西區三民路一段３９巷３弄９號４樓之７,3.85,1140509,土地3建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830504,39.08,1,1,1,有,有,2500000,63971,,0,0,RPQNMLQKNHKGFAB77DA,21.34,0,4.32,有
西區,房地(土地+建物),臺中市西區精明一街５５號２樓之１,26.36,1140502,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780125,168.94,3,2,2,有,無,9360000,55404,,0,0,RPRPMLMLNHKGFAB77DA,126.69,0,21.36,有
東區,房地(土地+建物),臺中市東區建功街１３０號,119,1140519,土地1建物1車位0,全,一層,透天厝,工業用,鐵筋加強磚造,570402,57.38,0,0,0,無,無,13500000,235274,,0,0,RPTOMLNLNHKGFAB97DA,57.38,0,0,無
西區,房地(土地+建物),臺中市西區民生北路１２０號４樓,24.96,1140502,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,671017,98.9,3,2,2,有,無,7500000,75834,,0,0,RPVNMLQLNHKGFAB38DA,98.9,0,0,有
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路６１７號,41.89,1140509,土地1建物1車位1,一層，二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091117,327.42,0,0,0,無,有,50000000,152709,坡道平面,36.2,0,RPVNMLOKNHKGFBB18DA,209.74,0,0,有
南屯區,房地(土地+建物)+車位,臺中市南屯區豐富路１９９號十三樓之１０,35.59,1140505,土地1建物1車位3,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980330,342.87,4,2,2,有,有,46880000,136728,坡道平面,86.72,0,RPUPMLMLNHKGFCB28DA,149.83,4.82,24.42,有
北區,房地(土地+建物),臺中市北區榮華街１５巷１之２號,25.93,1140515,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680326,67.74,3,1,2,有,無,4800000,70859,,0,0,RPPNMLQLNHKGFBB97EA,67.74,0,0,無
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段宏福三巷９號十一樓之６,18.18,1140505,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820512,226.33,4,2,2,有,有,14700000,64949,坡道平面,0,0,RPSNMLRJNHKGFCB18DA,166.51,1.96,12.67,有
西屯區,房地(土地+建物),臺中市西屯區福聯街１５巷９號十樓之３,4.61,1140515,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830908,25.08,1,0,1,有,有,1780000,70973,,0,0,RPPOMLQKNHKGFCB97DA,14.68,0,1.69,有
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南五路一段３２１號五樓之６,35.48,1140513,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880423,245.02,4,2,2,有,有,23000000,93870,坡道平面,56.33,0,RPQPMLNLNHKGFCB97DA,123.48,2.6,11.46,有
西屯區,建物,臺中市西屯區安和路１４之１號,0,1140508,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,871020,156.77,4,2,3,有,無,2000000,12758,,0,0,RPPQMLQLNHKGFCB28DA,152.69,0,4.08,無
西屯區,建物,臺中市西屯區安和路１４之２號,0,1140508,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,871020,156.77,0,0,0,無,無,2000000,12758,,0,0,RPRQMLQLNHKGFCB48DA,152.69,0,4.08,無
大里區,房地(土地+建物)+車位,臺中市大里區新仁路一段２１７巷４０號八樓,24.46,1140509,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870914,95.62,3,1,1,有,有,7750000,81050,坡道機械,0,0,RPUNMLTKNHKGFIB66DA,58.52,0,6.03,有
霧峰區,房地(土地+建物),臺中市霧峰區北岸路８０之６號,108.19,1140516,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840110,159.7,3,2,3,有,無,5500000,34440,,0,0,RPPNMLKLNHKGFIB97DA,146.43,0,13.27,無
西屯區,房地(土地+建物),臺中市西屯區西安街１９５號,114,1140506,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,680503,231.66,8,1,9,有,無,30500000,131658,,0,0,RPQNMLRLNHKGFCB28EA,231.66,0,0,無
清水區,房地(土地+建物),臺中市清水區中興街９１號,56.68,1140508,土地2建物1車位0,二層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671123,115.21,0,0,0,有,無,3000000,26039,,0,0,RPQNMLQLNHKGFFB48EA,115.22,0,0,無
大里區,房地(土地+建物),臺中市大里區中興路一段２巷１５１號,42.67,1140510,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690124,54.77,4,1,2,有,無,5500000,100420,,0,0,RPPNMLRLNHKGFIB78EA,54.77,0,0,無
南區,房地(土地+建物),臺中市南區復興路三段１８１號四樓之一,29.14,1140509,土地2建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001110,184.01,4,2,2,有,有,14850000,80702,,0,0,RPTNMLKLNHKGFAB57DA,107.7,6.82,10.94,有
東區,房地(土地+建物)+車位,臺中市東區十甲路４１５號８樓之３,12.37,1140510,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830702,91.23,3,2,2,有,有,7500000,82210,坡道機械,0,0,RPROMLRLNHKGFAB18DA,64.36,0,7.43,有
北屯區,房地(土地+建物),臺中市北屯區九龍街９９號９樓之２,15.55,1140505,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880430,119.92,3,2,2,有,有,8600000,71714,,0,0,RPSNMLQJNHKGFBB97DA,80.33,2.17,10.31,有
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路三段６７０號十二樓之２,16.9,1140511,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070914,176.47,4,2,2,有,有,23500000,145015,坡道平面,26.83,1800000,RPPNMLLKNHKGFBB27DA,90.8,0,10.79,有
北區,房地(土地+建物),臺中市北區太平路１１２號６樓之１０,6.98,1140510,土地2建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820831,42.59,1,1,1,有,有,3300000,77483,,0,0,RPPPMLMKNHKGFBB57DA,25.48,0,2.89,有
北屯區,房地(土地+建物),臺中市北屯區國強街１８６巷３６號三樓,25.2,1140501,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680316,85,3,2,1,有,無,6200000,72941,,0,0,RPRPMLQKNHKGFBB18DA,85,0,0,無
北區,房地(土地+建物),臺中市北區漢口路四段３７３號９樓之５,3.1,1140516,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860821,33.5,1,0,1,有,有,3400000,101493,,0,0,RPQNMLTKNHKGFBB18DA,18.12,0,3.16,有
北屯區,房地(土地+建物)+車位,臺中市北屯區大連路二段１９７號１４樓,27.17,1140506,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951012,258.51,4,2,3,有,有,26000000,100576,坡道平面,0,0,RPVOMLRLNHKGFBB68DA,128.54,2.2,23.98,有
豐原區,房地(土地+建物),臺中市豐原區豐年路１２５巷５７號,91.83,1140506,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,660620,50.76,2,1,1,有,無,7000000,137904,,0,0,RPTNMLRJNHKGFDB38DA,50.76,0,0,無
豐原區,房地(土地+建物),臺中市豐原區中正路７３７巷５５弄２５號,31.14,1140508,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,650722,45.34,3,2,2,有,無,2500000,55139,,0,0,RPUNMLRLNHKGFDB68DA,45.34,0,0,無
沙鹿區,房地(土地+建物),臺中市沙鹿區興安路６４之３號四樓之２８,4.46,1140518,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090825,14.33,1,1,1,有,有,1570000,109560,,0,0,RPXOMLKLNHKGFFB58DA,7.64,0,1.58,有
大里區,房地(土地+建物),臺中市大里區德芳路一段８０巷１２號,60.41,1140505,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,660114,74.54,4,2,3,有,無,2400000,32197,,0,0,RPWNMLPJNHKGFIB98DA,74.54,0,0,無
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３９７號七樓之７,23.55,1140501,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131017,157.2,3,2,2,有,有,15680000,99746,坡道平面,29.45,0,RPQNMLNKNHKGFJB38DA,76.71,0,7.96,有
西區,房地(土地+建物),臺中市西區臺灣大道一段７０３號十樓之５,2,1140508,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720407,20.56,1,0,1,有,有,2800000,136187,,0,0,RPWOMLOKNHKGFAB28DA,15.85,0,0,有
南區,房地(土地+建物),臺中市南區文心南十路１１５巷２號２樓,16.23,1140512,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890829,141.88,3,2,2,有,有,9950000,70130,,0,0,RPPNMLSKNHKGFAB87DA,90.27,0.61,17.27,有
南區,房地(土地+建物)+車位,臺中市南區福田一街１８９號七樓之９,19.46,1140515,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,168.83,3,2,2,有,有,21600000,127939,坡道平面,27.38,0,RPSQMLKLNHKGFAB77DA,83.83,0,10.06,有
南區,房地(土地+建物),臺中市南區福田二街３５１號十二樓之２,9.61,1140520,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900810,92.69,3,2,2,有,有,10500000,113281,,0,0,RPWNMLSLNHKGFAB68DA,59.79,1.16,8.19,有
北屯區,房地(土地+建物),臺中市北屯區北平路四段１０１號,9.41,1140507,土地1建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890111,99.54,3,2,2,有,有,9600000,96444,,0,0,RPQOMLPKNHKGFBB87DA,61.77,1.33,11.28,有
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德二路二段１０８號十三樓之２,18.76,1140502,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,154.86,3,2,1,有,有,18000000,136405,坡道平面,34.64,1600000,RPPNMLRKNHKGFBB87DA,71.85,2.58,7.32,有
北區,房地(土地+建物),臺中市北區博館一街１７號七樓之３,8.38,1140517,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830207,51.07,1,1,1,有,無,3750000,73429,,0,0,RPOOMLKLNHKGFBB27DA,34,4.11,6.08,有
北區,房地(土地+建物),臺中市北區崇德路一段５００巷６之２號,32.8,1140520,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681211,78.7,5,0,5,有,無,6860000,87166,,0,0,RPQNMLSLNHKGFBB18DA,78.7,0,0,無
