鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
士林區,房地(土地+建物),臺北市士林區社中街３３２號二樓,38,1140407,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,590925,84.68,3,2,2,有,無,8000000,94473,,0,0,RPPOMLPLMHKGFEA97DA,84.68,0,0,無
信義區,房地(土地+建物),臺北市信義區永吉路１８０巷６６弄２５號,45,1140415,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,860408,130.54,3,2,5,有,無,17000000,130228,,0,0,RPPNMLRJNHKGFDA97EA,130.54,0,0,無
萬華區,房地(土地+建物),臺北市萬華區西園路一段１１３號,34.5,1140409,土地1建物4車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,600111,115.78,7,1,7,有,無,18500000,159786,,0,0,RPQNMLSJNHKGFBA87DA,115.78,0,0,無
中山區,房地(土地+建物),臺北市中山區錦州街２７８號,8.46,1140411,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,750930,47.23,0,0,0,無,有,28574000,604997,,0,0,RPTPMLLKMHKGFCA77DA,37.3,6.18,0,有
中山區,房地(土地+建物),臺北市中山區南京東路三段１１８號八樓之２,3.37,1140414,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690325,40.77,0,1,0,有,有,11500000,282070,,0,0,RPWNMLOLMHKGFCA28DA,30.79,0,0,有
內湖區,房地(土地+建物)+車位,臺北市內湖區金龍路２２９號十樓之１,32.04,1140403,土地1建物1車位2,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810822,136.72,3,2,2,有,有,30369000,266173,坡道機械,36.14,3600000,RPUOMLQJNHKGFCA28DA,62.55,2.94,7.92,有
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段９１巷１６８號四樓,11.65,1140420,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130801,62.42,1,1,1,有,有,14760000,299814,塔式車位,19.46,1880000,RPPNMLRJNHKGFCA77DA,18.14,0,5,有
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段９１巷１５８號四樓,10.91,1140421,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130801,59.68,1,1,1,有,有,13360000,285430,塔式車位,19.46,1880000,RPQNMLRJNHKGFCA87DA,22.04,0,2.92,有
內湖區,房地(土地+建物)+車位,臺北市內湖區金莊路１００號六樓之９,33.78,1140414,土地2建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1010104,189.74,2,2,2,有,有,33000000,173922,坡道平面,34.84,0,RPTNMLRJNHKGFCA18DA,86.2,2.88,4.14,有
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街２１巷９１弄９號,22.85,1140425,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070105,102.52,2,1,1,有,有,32000000,312134,其他,0,0,RPQOMLRJNHKGFCA97DA,51.99,7.4,3.24,有
